,Unnamed: 0,sensor_id,location,lat,lon,timestamp,pressure,temperature,humidity
15429,41623,1846,923,42.64,23.31,2017-07-01T17:48:41,93306.5,35.47,27.14
15430,41624,2224,1118,42.651,23.335,2017-07-01T17:48:41,94088.45,34.59,28.03
15431,41627,3474,1751,42.68,23.293000000000003,2017-07-01T17:48:44,94285.5,33.66,32.61
15432,41629,2216,1114,42.664,23.373,2017-07-01T17:48:47,94440.45,34.9,28.1
15433,41630,2038,1024,42.694,23.32,2017-07-01T17:48:48,94690.65,36.63,26.36
15434,41633,1952,976,42.709,23.398000000000003,2017-07-01T17:48:49,94919.57,34.77,27.61
15435,41635,3558,1793,42.67100000000001,23.364,2017-07-01T17:48:52,94481.09,36.28,20.9
15436,41637,3432,1729,42.71,23.419,2017-07-01T17:48:52,94980.88,37.34,26.72
15437,41641,2266,1140,42.738,23.272,2017-07-01T17:48:59,94898.65,34.53,30.25
15438,41644,1962,981,42.69,23.324,2017-07-01T17:49:07,94566.34,35.8,27.13
15439,41647,3472,1750,42.669,23.318,2017-07-01T17:49:10,94027.74,34.9,23.68
15440,41654,1954,977,42.70399999999999,23.354,2017-07-01T17:49:17,94701.05,35.96,25.9
15441,41655,2234,1123,42.685,23.356,2017-07-01T17:49:18,94578.42,37.54,20.17
15442,41656,3738,1884,42.7,23.332,2017-07-01T17:49:18,94869.37,36.23,25.1
15443,41659,3436,1731,42.693000000000005,23.359,2017-07-01T17:49:20,94588.36,35.6,24.21
15444,41665,3500,1764,42.703,23.349,2017-07-01T17:49:30,94725.56,36.71,23.05
15445,41669,3620,1824,42.678,23.254,2017-07-01T17:49:32,94119.59,33.97,37.68
15446,41675,2036,1023,42.657,23.349,2017-07-01T17:49:43,94134.39,34.36,27.2
15447,41680,1764,879,42.622,23.366,2017-07-01T17:49:52,93626.06,32.82,31.84
15448,41682,3512,1770,42.683,23.335,2017-07-01T17:49:53,94614.56,34.9,29.73
15449,41683,3102,1561,42.665,23.392,2017-07-01T17:49:56,94706.7,35.65,22.02
15450,41685,1850,925,42.677,23.311,2017-07-01T17:49:57,94483.45,34.32,30.74
15451,41686,2230,1121,42.692,23.332,2017-07-01T17:49:58,94716.58,33.63,31.95
15452,41687,2323,1172,42.68600000000001,23.4,2017-07-01T17:49:59,94797.13,34.97,26.71
15453,41689,2292,1154,42.663,23.273000000000003,2017-07-01T17:50:05,94026.92,33.26,32.02
15454,41695,2228,1120,42.693000000000005,23.333,2017-07-01T17:50:08,94612.2,36.0,27.52
15455,41696,2294,1155,42.645,23.265,2017-07-01T17:50:12,92376.27,29.59,39.13
15456,41697,3096,1558,42.7,23.36,2017-07-01T17:50:13,94797.72,35.47,24.03
15457,41699,2264,1139,42.67100000000001,23.31,2017-07-01T17:50:21,94401.73,34.45,33.9
15458,41703,3836,1933,42.702,23.371,2017-07-01T17:50:36,94938.53,35.35,24.14
15459,41705,3092,1556,42.666,23.284,2017-07-01T17:50:39,94200.97,34.26,0.0
15460,41706,3428,1727,42.624,23.406,2017-07-01T17:50:39,94365.04,33.5,34.21
15461,41709,3438,1732,42.738,23.293000000000003,2017-07-01T17:50:45,94730.57,36.14,25.05
15462,41715,2607,1313,42.66,23.319000000000003,2017-07-01T17:50:52,94074.2,35.41,26.58
15463,41717,2232,1122,42.685,23.301,2017-07-01T17:50:59,94329.34,34.9,30.1
15464,41718,2262,1138,42.691,23.324,2017-07-01T17:51:01,94493.79,35.41,27.93
15465,41719,2040,1025,42.68600000000001,23.351,2017-07-01T17:51:02,94570.5,34.87,27.92
15466,41721,1846,923,42.64,23.31,2017-07-01T17:51:07,93312.8,35.18,27.28
15467,41724,2224,1118,42.651,23.335,2017-07-01T17:51:09,94097.03,34.46,28.21
15468,41725,3474,1751,42.68,23.293000000000003,2017-07-01T17:51:10,94288.09,33.61,32.57
15469,41726,2216,1114,42.664,23.373,2017-07-01T17:51:14,94438.92,34.92,28.28
15470,41729,2038,1024,42.694,23.32,2017-07-01T17:51:15,94691.41,36.64,26.51
15471,41731,1952,976,42.709,23.398000000000003,2017-07-01T17:51:17,94919.42,34.66,27.91
15472,41732,3558,1793,42.67100000000001,23.364,2017-07-01T17:51:18,94476.85,36.13,21.14
15473,41734,3432,1729,42.71,23.419,2017-07-01T17:51:19,94980.58,36.95,27.25
15474,41739,2266,1140,42.738,23.272,2017-07-01T17:51:26,94899.37,34.43,30.36
15475,41742,1962,981,42.69,23.324,2017-07-01T17:51:34,94566.89,35.64,27.14
15476,41746,3472,1750,42.669,23.318,2017-07-01T17:51:39,94026.58,34.84,28.81
15477,41753,1954,977,42.70399999999999,23.354,2017-07-01T17:51:44,94705.17,35.92,25.8
15478,41754,3738,1884,42.7,23.332,2017-07-01T17:51:44,94869.8,36.17,24.88
15479,41756,3436,1731,42.693000000000005,23.359,2017-07-01T17:51:49,94593.45,35.52,24.52
15480,41758,2234,1123,42.685,23.356,2017-07-01T17:51:51,94586.23,37.12,20.89
15481,41763,3500,1764,42.703,23.349,2017-07-01T17:51:56,94732.8,36.6,23.32
15482,41773,2036,1023,42.657,23.349,2017-07-01T17:52:10,94136.11,34.19,27.41
15483,41777,1764,879,42.622,23.366,2017-07-01T17:52:19,93624.31,32.82,31.36
15484,41779,3512,1770,42.683,23.335,2017-07-01T17:52:20,94615.67,34.98,29.85
15485,41780,3620,1824,42.678,23.254,2017-07-01T17:52:21,94126.7,33.76,38.23
15486,41781,3102,1561,42.665,23.392,2017-07-01T17:52:22,94712.0,35.64,22.12
15487,41782,1850,925,42.677,23.311,2017-07-01T17:52:23,94481.33,34.17,31.4
15488,41784,2230,1121,42.692,23.332,2017-07-01T17:52:24,94715.06,33.59,32.26
15489,41785,2323,1172,42.68600000000001,23.4,2017-07-01T17:52:25,94796.33,34.97,26.59
15490,41790,2292,1154,42.663,23.273000000000003,2017-07-01T17:52:32,94020.03,33.02,31.33
15491,41793,2228,1120,42.693000000000005,23.333,2017-07-01T17:52:34,94615.95,35.95,27.47
15492,41794,2294,1155,42.645,23.265,2017-07-01T17:52:39,92371.02,29.54,39.56
15493,41796,3096,1558,42.7,23.36,2017-07-01T17:52:41,94798.2,35.4,24.23
15494,41798,2264,1139,42.67100000000001,23.31,2017-07-01T17:52:48,94400.94,34.4,34.6
15495,41803,3836,1933,42.702,23.371,2017-07-01T17:53:02,94934.14,35.29,24.27
15496,41804,3428,1727,42.624,23.406,2017-07-01T17:53:05,94365.42,33.53,34.39
15497,41806,3092,1556,42.666,23.284,2017-07-01T17:53:06,94199.67,34.12,0.0
15498,41809,3438,1732,42.738,23.293000000000003,2017-07-01T17:53:12,94733.12,35.78,27.88
15499,41813,2607,1313,42.66,23.319000000000003,2017-07-01T17:53:19,94072.86,35.22,25.91
15500,41816,2232,1122,42.685,23.301,2017-07-01T17:53:26,94330.84,34.98,29.93
15501,41817,2262,1138,42.691,23.324,2017-07-01T17:53:28,94490.48,35.32,27.9
15502,41818,2040,1025,42.68600000000001,23.351,2017-07-01T17:53:29,94577.52,34.8,27.74
15503,41821,1846,923,42.64,23.31,2017-07-01T17:53:34,93298.7,35.33,27.52
15504,41822,3328,1676,42.675,23.356,2017-07-01T17:53:34,94393.85,35.8,22.7
15505,41824,2224,1118,42.651,23.335,2017-07-01T17:53:37,94095.44,34.37,28.32
15506,41825,3474,1751,42.68,23.293000000000003,2017-07-01T17:53:37,94293.72,33.59,32.93
15507,41826,2216,1114,42.664,23.373,2017-07-01T17:53:40,94443.89,34.94,27.72
15508,41829,2038,1024,42.694,23.32,2017-07-01T17:53:41,94696.28,36.56,26.52
15509,41832,3558,1793,42.67100000000001,23.364,2017-07-01T17:53:45,94482.42,36.0,21.33
15510,41834,3432,1729,42.71,23.419,2017-07-01T17:53:45,94974.16,36.44,28.16
15511,41836,1952,976,42.709,23.398000000000003,2017-07-01T17:53:50,94918.04,34.5,28.26
15512,41840,2266,1140,42.738,23.272,2017-07-01T17:53:52,94905.45,34.31,33.32
15513,41843,1962,981,42.69,23.324,2017-07-01T17:54:00,94567.44,35.46,28.03
15514,41848,3472,1750,42.669,23.318,2017-07-01T17:54:08,94028.14,34.61,25.57
15515,41853,1954,977,42.70399999999999,23.354,2017-07-01T17:54:10,94700.97,35.79,26.0
15516,41854,3738,1884,42.7,23.332,2017-07-01T17:54:11,94874.17,36.11,25.35
15517,41857,3436,1731,42.693000000000005,23.359,2017-07-01T17:54:18,94591.27,35.46,24.54
15518,41859,2234,1123,42.685,23.356,2017-07-01T17:54:19,94586.73,36.95,20.9
15519,41863,3500,1764,42.703,23.349,2017-07-01T17:54:23,94735.67,36.52,23.63
15520,41874,2036,1023,42.657,23.349,2017-07-01T17:54:38,94138.36,34.1,27.54
15521,41878,1764,879,42.622,23.366,2017-07-01T17:54:45,93628.9,32.78,31.1
15522,41880,3512,1770,42.683,23.335,2017-07-01T17:54:46,94619.75,34.75,28.89
15523,41881,3102,1561,42.665,23.392,2017-07-01T17:54:49,94713.88,35.57,22.28
15524,41883,1850,925,42.677,23.311,2017-07-01T17:54:50,94481.04,34.0,31.55
15525,41884,2230,1121,42.692,23.332,2017-07-01T17:54:51,94714.45,33.54,32.2
15526,41885,2323,1172,42.68600000000001,23.4,2017-07-01T17:54:52,94796.53,34.85,26.42
15527,41888,2292,1154,42.663,23.273000000000003,2017-07-01T17:54:58,94021.25,32.82,32.6
15528,41892,2228,1120,42.693000000000005,23.333,2017-07-01T17:55:01,94613.53,35.8,27.62
15529,41894,2294,1155,42.645,23.265,2017-07-01T17:55:05,92369.42,29.41,39.46
15530,41896,3096,1558,42.7,23.36,2017-07-01T17:55:08,94804.3,35.32,24.26
15531,41897,3620,1824,42.678,23.254,2017-07-01T17:55:11,94126.62,33.63,38.8
15532,41898,2264,1139,42.67100000000001,23.31,2017-07-01T17:55:14,94406.86,34.18,34.16
15533,41902,3836,1933,42.702,23.371,2017-07-01T17:55:29,94934.35,35.12,24.69
15534,41904,3092,1556,42.666,23.284,2017-07-01T17:55:32,94197.91,34.11,0.0
15535,41905,3428,1727,42.624,23.406,2017-07-01T17:55:32,94367.84,33.43,34.68
15536,41907,3438,1732,42.738,23.293000000000003,2017-07-01T17:55:38,94735.86,35.49,27.88
15537,41913,2607,1313,42.66,23.319000000000003,2017-07-01T17:55:45,94078.28,35.09,26.66
15538,41915,2232,1122,42.685,23.301,2017-07-01T17:55:53,94328.47,34.78,30.3
15539,41916,2262,1138,42.691,23.324,2017-07-01T17:55:54,94489.81,35.04,28.1
15540,41918,2040,1025,42.68600000000001,23.351,2017-07-01T17:55:55,94577.83,34.51,27.84
15541,41920,1846,923,42.64,23.31,2017-07-01T17:56:00,93306.77,34.66,27.93
15542,41923,3474,1751,42.68,23.293000000000003,2017-07-01T17:56:03,94286.7,33.56,33.53
15543,41924,2224,1118,42.651,23.335,2017-07-01T17:56:05,94095.3,34.23,28.33
15544,41926,2216,1114,42.664,23.373,2017-07-01T17:56:07,94444.23,34.83,27.96
15545,41928,2038,1024,42.694,23.32,2017-07-01T17:56:08,94698.52,36.52,26.88
15546,41930,3558,1793,42.67100000000001,23.364,2017-07-01T17:56:11,94483.99,35.88,22.23
15547,41932,3432,1729,42.71,23.419,2017-07-01T17:56:12,94976.56,36.46,28.02
15548,41935,1952,976,42.709,23.398000000000003,2017-07-01T17:56:18,94921.45,34.45,28.21
15549,41937,2266,1140,42.738,23.272,2017-07-01T17:56:19,94894.76,34.1,32.02
15550,41941,1962,981,42.69,23.324,2017-07-01T17:56:27,94571.62,35.34,28.21
15551,41950,3472,1750,42.669,23.318,2017-07-01T17:56:37,94022.91,34.5,24.59
15552,41951,1954,977,42.70399999999999,23.354,2017-07-01T17:56:37,94704.55,35.75,26.13
15553,41952,3738,1884,42.7,23.332,2017-07-01T17:56:38,94875.34,36.0,25.38
15554,41957,3436,1731,42.693000000000005,23.359,2017-07-01T17:56:47,94593.45,35.37,24.59
15555,41959,3500,1764,42.703,23.349,2017-07-01T17:56:49,94734.83,36.41,23.89
15556,41964,2234,1123,42.685,23.356,2017-07-01T17:56:53,94585.25,37.07,20.52
15557,41973,2036,1023,42.657,23.349,2017-07-01T17:57:06,94141.25,34.04,27.59
15558,41976,1764,879,42.622,23.366,2017-07-01T17:57:12,93625.7,32.69,31.82
15559,41978,3512,1770,42.683,23.335,2017-07-01T17:57:13,94616.45,34.57,29.23
15560,41979,3102,1561,42.665,23.392,2017-07-01T17:57:15,94714.58,35.47,22.59
15561,41980,1850,925,42.677,23.311,2017-07-01T17:57:16,94483.63,33.84,31.55
15562,41982,2230,1121,42.692,23.332,2017-07-01T17:57:17,94717.83,33.52,32.19
15563,41983,2323,1172,42.68600000000001,23.4,2017-07-01T17:57:18,94798.38,34.81,26.6
15564,41989,2292,1154,42.663,23.273000000000003,2017-07-01T17:57:25,94025.16,32.79,32.42
15565,41990,2228,1120,42.693000000000005,23.333,2017-07-01T17:57:27,94625.19,35.62,27.66
15566,41992,2294,1155,42.645,23.265,2017-07-01T17:57:32,92371.59,29.29,39.6
15567,41994,3096,1558,42.7,23.36,2017-07-01T17:57:37,94807.7,35.24,24.4
15568,41995,2264,1139,42.67100000000001,23.31,2017-07-01T17:57:41,94416.58,34.17,33.3
15569,42001,3836,1933,42.702,23.371,2017-07-01T17:57:55,94939.31,35.02,25.02
15570,42002,3428,1727,42.624,23.406,2017-07-01T17:57:58,94366.64,33.39,34.33
15571,42004,3092,1556,42.666,23.284,2017-07-01T17:57:59,94198.33,34.04,0.0
15572,42005,3620,1824,42.678,23.254,2017-07-01T17:58:01,94125.22,33.44,38.83
15573,42007,3438,1732,42.738,23.293000000000003,2017-07-01T17:58:05,94737.28,35.28,28.42
15574,42012,2607,1313,42.66,23.319000000000003,2017-07-01T17:58:12,94073.56,35.02,26.92
15575,42014,2232,1122,42.685,23.301,2017-07-01T17:58:20,94330.87,35.21,29.54
15576,42015,2262,1138,42.691,23.324,2017-07-01T17:58:21,94497.63,34.94,28.36
15577,42016,2040,1025,42.68600000000001,23.351,2017-07-01T17:58:22,94576.07,34.5,28.05
15578,42020,1846,923,42.64,23.31,2017-07-01T17:58:27,93301.16,34.43,28.38
15579,42022,3474,1751,42.68,23.293000000000003,2017-07-01T17:58:30,94296.05,33.52,33.67
15580,42024,2224,1118,42.651,23.335,2017-07-01T17:58:33,94097.89,34.25,28.35
15581,42025,2216,1114,42.664,23.373,2017-07-01T17:58:33,94441.3,34.73,28.03
15582,42027,2038,1024,42.694,23.32,2017-07-01T17:58:34,94704.45,36.49,26.89
15583,42028,3558,1793,42.67100000000001,23.364,2017-07-01T17:58:38,94479.33,35.73,21.88
15584,42030,3432,1729,42.71,23.419,2017-07-01T17:58:38,94980.5,36.42,27.83
15585,42036,1952,976,42.709,23.398000000000003,2017-07-01T17:58:46,94925.32,34.24,28.56
15586,42037,2266,1140,42.738,23.272,2017-07-01T17:58:47,94908.86,34.06,30.41
15587,42040,1962,981,42.69,23.324,2017-07-01T17:58:53,94575.42,35.22,28.22
15588,42050,1954,977,42.70399999999999,23.354,2017-07-01T17:59:03,94704.0,35.62,26.23
15589,42051,3472,1750,42.669,23.318,2017-07-01T17:59:05,94029.88,34.54,24.26
15590,42052,3738,1884,42.7,23.332,2017-07-01T17:59:05,94882.09,35.97,25.37
15591,42054,3326,1675,42.662,23.368,2017-07-01T17:59:09,94418.28,33.98,26.47
15592,42057,3436,1731,42.693000000000005,23.359,2017-07-01T17:59:15,94590.76,35.26,24.86
15593,42059,3500,1764,42.703,23.349,2017-07-01T17:59:16,94738.69,36.26,24.11
15594,42063,2234,1123,42.685,23.356,2017-07-01T17:59:18,94591.52,37.04,20.22
15595,42074,2036,1023,42.657,23.349,2017-07-01T17:59:34,94143.89,33.96,27.9
15596,42077,1764,879,42.622,23.366,2017-07-01T17:59:39,93631.06,32.68,31.07
15597,42078,3512,1770,42.683,23.335,2017-07-01T17:59:39,94619.0,34.57,30.32
15598,42079,3102,1561,42.665,23.392,2017-07-01T17:59:42,94710.96,35.36,22.94
15599,42081,1850,925,42.677,23.311,2017-07-01T17:59:43,94484.66,33.72,31.65
15600,42083,2230,1121,42.692,23.332,2017-07-01T17:59:44,94716.17,33.48,32.18
15601,42084,2323,1172,42.68600000000001,23.4,2017-07-01T17:59:45,94799.66,34.74,26.39
15602,42090,2292,1154,42.663,23.273000000000003,2017-07-01T17:59:52,94028.36,32.69,31.31
15603,42091,2228,1120,42.693000000000005,23.333,2017-07-01T17:59:54,94620.13,35.48,27.88
15604,42093,2294,1155,42.645,23.265,2017-07-01T17:59:58,92367.18,29.13,40.63
15605,42095,3096,1558,42.7,23.36,2017-07-01T18:00:05,94813.2,35.25,24.34
15606,42096,2264,1139,42.67100000000001,23.31,2017-07-01T18:00:07,94410.72,34.1,35.16
15607,42100,3836,1933,42.702,23.371,2017-07-01T18:00:22,94940.91,34.98,24.93
15608,42102,3092,1556,42.666,23.284,2017-07-01T18:00:25,94199.87,34.02,0.0
15609,42103,3428,1727,42.624,23.406,2017-07-01T18:00:25,94371.91,33.25,34.02
15610,42104,3438,1732,42.738,23.293000000000003,2017-07-01T18:00:31,94744.07,35.24,28.8
15611,42108,2607,1313,42.66,23.319000000000003,2017-07-01T18:00:38,94073.88,35.01,26.77
15612,42113,2232,1122,42.685,23.301,2017-07-01T18:00:46,94332.4,35.71,28.6
15613,42114,2262,1138,42.691,23.324,2017-07-01T18:00:47,94504.77,34.88,28.25
15614,42115,2040,1025,42.68600000000001,23.351,2017-07-01T18:00:48,94585.05,34.51,27.85
15615,42116,3620,1824,42.678,23.254,2017-07-01T18:00:50,94128.41,33.38,39.27
15616,42119,1846,923,42.64,23.31,2017-07-01T18:00:53,93316.15,34.33,28.54
15617,42122,3474,1751,42.68,23.293000000000003,2017-07-01T18:00:56,94289.78,33.5,32.83
15618,42124,2216,1114,42.664,23.373,2017-07-01T18:01:00,94440.66,34.79,28.22
15619,42126,2224,1118,42.651,23.335,2017-07-01T18:01:01,94099.68,34.17,28.37
15620,42127,2038,1024,42.694,23.32,2017-07-01T18:01:01,94699.22,36.44,26.97
15621,42129,3558,1793,42.67100000000001,23.364,2017-07-01T18:01:05,94483.08,35.61,22.26
15622,42130,3432,1729,42.71,23.419,2017-07-01T18:01:05,94984.31,36.36,27.72
15623,42134,1952,976,42.709,23.398000000000003,2017-07-01T18:01:16,94934.42,34.05,28.84
15624,42137,1962,981,42.69,23.324,2017-07-01T18:01:20,94575.61,35.18,28.41
15625,42147,1954,977,42.70399999999999,23.354,2017-07-01T18:01:30,94709.98,35.61,26.08
15626,42148,3738,1884,42.7,23.332,2017-07-01T18:01:31,94881.17,35.92,25.47
15627,42150,3472,1750,42.669,23.318,2017-07-01T18:01:34,94023.38,34.59,24.68
15628,42155,3500,1764,42.703,23.349,2017-07-01T18:01:42,94742.96,36.12,24.19
15629,42158,2234,1123,42.685,23.356,2017-07-01T18:01:44,94590.23,37.09,20.43
15630,42159,3436,1731,42.693000000000005,23.359,2017-07-01T18:01:44,94601.25,35.27,24.75
15631,42173,2036,1023,42.657,23.349,2017-07-01T18:02:03,94140.84,33.82,28.15
15632,42174,1764,879,42.622,23.366,2017-07-01T18:02:05,93627.38,32.63,31.31
15633,42176,3512,1770,42.683,23.335,2017-07-01T18:02:06,94622.16,34.44,30.49
15634,42177,1850,925,42.677,23.311,2017-07-01T18:02:09,94485.47,33.61,31.82
15635,42178,3102,1561,42.665,23.392,2017-07-01T18:02:09,94717.94,35.29,23.15
15636,42180,2230,1121,42.692,23.332,2017-07-01T18:02:10,94724.79,33.45,32.22
15637,42181,2323,1172,42.68600000000001,23.4,2017-07-01T18:02:12,94803.33,34.61,26.59
15638,42186,2292,1154,42.663,23.273000000000003,2017-07-01T18:02:18,94023.28,32.67,31.6
15639,42188,2228,1120,42.693000000000005,23.333,2017-07-01T18:02:20,94625.42,35.46,28.1
15640,42190,2294,1155,42.645,23.265,2017-07-01T18:02:25,92373.04,28.96,41.06
15641,42192,3096,1558,42.7,23.36,2017-07-01T18:02:33,94812.02,35.19,24.38
15642,42193,2264,1139,42.67100000000001,23.31,2017-07-01T18:02:34,94410.94,34.06,33.93
15643,42196,3836,1933,42.702,23.371,2017-07-01T18:02:48,94942.11,34.98,24.86
15644,42199,3428,1727,42.624,23.406,2017-07-01T18:02:51,94367.14,33.27,34.28
15645,42201,3092,1556,42.666,23.284,2017-07-01T18:02:52,94203.51,34.03,0.0
15646,42203,3438,1732,42.738,23.293000000000003,2017-07-01T18:02:58,94750.41,35.13,28.71
15647,42207,2607,1313,42.66,23.319000000000003,2017-07-01T18:03:05,94074.97,34.92,26.85
15648,42211,2232,1122,42.685,23.301,2017-07-01T18:03:13,94330.7,35.36,29.43
15649,42212,2262,1138,42.691,23.324,2017-07-01T18:03:14,94495.48,34.82,28.41
15650,42213,2040,1025,42.68600000000001,23.351,2017-07-01T18:03:15,94581.33,34.4,28.05
15651,42216,1846,923,42.64,23.31,2017-07-01T18:03:20,93311.13,33.97,29.05
15652,42219,3474,1751,42.68,23.293000000000003,2017-07-01T18:03:23,94292.84,33.46,33.32
15653,42221,2216,1114,42.664,23.373,2017-07-01T18:03:26,94449.52,34.82,28.13
15654,42222,2038,1024,42.694,23.32,2017-07-01T18:03:27,94708.91,36.36,27.11
15655,42224,2224,1118,42.651,23.335,2017-07-01T18:03:29,94102.73,34.11,28.83
15656,42225,3558,1793,42.67100000000001,23.364,2017-07-01T18:03:32,94486.25,35.64,22.66
15657,42226,3432,1729,42.71,23.419,2017-07-01T18:03:32,94987.91,35.82,29.13
15658,42231,3620,1824,42.678,23.254,2017-07-01T18:03:41,94127.75,33.51,39.13
15659,42234,1952,976,42.709,23.398000000000003,2017-07-01T18:03:44,94938.38,33.9,29.05
15660,42236,1962,981,42.69,23.324,2017-07-01T18:03:46,94573.35,35.05,28.02
15661,42245,1954,977,42.70399999999999,23.354,2017-07-01T18:03:56,94711.63,35.64,26.11
15662,42246,3738,1884,42.7,23.332,2017-07-01T18:03:58,94880.13,35.8,25.66
15663,42250,3472,1750,42.669,23.318,2017-07-01T18:04:04,94025.06,34.46,25.42
15664,42254,2234,1123,42.685,23.356,2017-07-01T18:04:09,94590.55,37.01,20.42
15665,42255,3500,1764,42.703,23.349,2017-07-01T18:04:09,94739.25,36.08,23.97
15666,42259,3436,1731,42.693000000000005,23.359,2017-07-01T18:04:13,94603.02,35.31,24.62
15667,42271,2036,1023,42.657,23.349,2017-07-01T18:04:31,94138.67,33.74,28.37
15668,42273,1764,879,42.622,23.366,2017-07-01T18:04:32,93628.91,32.57,31.64
15669,42274,3512,1770,42.683,23.335,2017-07-01T18:04:33,94622.59,34.56,30.24
15670,42276,1850,925,42.677,23.311,2017-07-01T18:04:36,94488.34,33.55,31.92
15671,42277,3102,1561,42.665,23.392,2017-07-01T18:04:36,94719.59,35.17,24.37
15672,42278,2230,1121,42.692,23.332,2017-07-01T18:04:37,94724.79,33.42,32.17
15673,42279,2323,1172,42.68600000000001,23.4,2017-07-01T18:04:38,94807.06,34.57,26.67
15674,42286,2292,1154,42.663,23.273000000000003,2017-07-01T18:04:45,94030.76,32.65,31.55
15675,42287,2228,1120,42.693000000000005,23.333,2017-07-01T18:04:47,94623.06,35.28,27.96
15676,42289,2266,1140,42.738,23.272,2017-07-01T18:04:49,94912.91,33.66,32.48
15677,42290,2294,1155,42.645,23.265,2017-07-01T18:04:51,92378.52,28.95,40.72
15678,42292,2264,1139,42.67100000000001,23.31,2017-07-01T18:05:00,94407.0,33.92,34.46
15679,42293,3096,1558,42.7,23.36,2017-07-01T18:05:01,94814.05,35.13,24.5
15680,42296,3836,1933,42.702,23.371,2017-07-01T18:05:15,94942.72,34.96,25.07
15681,42298,3092,1556,42.666,23.284,2017-07-01T18:05:18,94205.77,33.9,0.0
15682,42299,3428,1727,42.624,23.406,2017-07-01T18:05:18,94369.37,33.17,34.59
15683,42301,3438,1732,42.738,23.293000000000003,2017-07-01T18:05:24,94746.17,34.96,29.15
15684,42305,2607,1313,42.66,23.319000000000003,2017-07-01T18:05:31,94075.03,34.89,26.4
15685,42309,2232,1122,42.685,23.301,2017-07-01T18:05:39,94329.81,34.73,29.62
15686,42310,2262,1138,42.691,23.324,2017-07-01T18:05:40,94499.05,34.81,28.6
15687,42311,2040,1025,42.68600000000001,23.351,2017-07-01T18:05:41,94586.38,34.31,28.33
15688,42314,1846,923,42.64,23.31,2017-07-01T18:05:46,93309.89,33.78,29.21
15689,42319,3474,1751,42.68,23.293000000000003,2017-07-01T18:05:50,94289.77,33.44,33.78
15690,42320,2216,1114,42.664,23.373,2017-07-01T18:05:53,94446.18,34.62,28.86
15691,42322,2038,1024,42.694,23.32,2017-07-01T18:05:54,94703.43,36.28,27.26
15692,42323,2224,1118,42.651,23.335,2017-07-01T18:05:57,94101.8,34.03,28.6
15693,42324,3432,1729,42.71,23.419,2017-07-01T18:05:58,94991.21,35.21,30.45
15694,42325,3558,1793,42.67100000000001,23.364,2017-07-01T18:05:59,94489.65,35.63,22.29
15695,42332,1962,981,42.69,23.324,2017-07-01T18:06:13,94581.97,34.93,28.28
15696,42333,1952,976,42.709,23.398000000000003,2017-07-01T18:06:13,94932.53,33.84,30.11
15697,42342,1954,977,42.70399999999999,23.354,2017-07-01T18:06:23,94709.7,35.64,26.07
15698,42343,3738,1884,42.7,23.332,2017-07-01T18:06:24,94879.34,35.8,25.54
15699,42347,3620,1824,42.678,23.254,2017-07-01T18:06:31,94131.16,33.78,37.71
15700,42349,3472,1750,42.669,23.318,2017-07-01T18:06:32,94027.13,34.39,25.19
15701,42351,2234,1123,42.685,23.356,2017-07-01T18:06:34,94591.48,36.87,20.62
15702,42353,3500,1764,42.703,23.349,2017-07-01T18:06:35,94743.52,35.95,24.19
15703,42359,3436,1731,42.693000000000005,23.359,2017-07-01T18:06:42,94600.92,35.21,24.84
15704,42369,1764,879,42.622,23.366,2017-07-01T18:06:58,93629.98,32.52,31.56
15705,42371,2036,1023,42.657,23.349,2017-07-01T18:06:58,94146.65,33.62,28.66
15706,42373,3512,1770,42.683,23.335,2017-07-01T18:06:59,94630.48,34.44,30.47
15707,42374,1850,925,42.677,23.311,2017-07-01T18:07:02,94486.19,33.42,32.04
15708,42375,3102,1561,42.665,23.392,2017-07-01T18:07:02,94717.28,34.97,25.31
15709,42377,2230,1121,42.692,23.332,2017-07-01T18:07:03,94720.92,33.39,32.2
15710,42379,2323,1172,42.68600000000001,23.4,2017-07-01T18:07:05,94813.23,34.55,26.74
15711,42383,2292,1154,42.663,23.273000000000003,2017-07-01T18:07:11,94035.66,32.54,33.38
15712,42385,2228,1120,42.693000000000005,23.333,2017-07-01T18:07:13,94625.66,35.36,27.79
15713,42387,2294,1155,42.645,23.265,2017-07-01T18:07:18,92377.9,28.81,41.55
15714,42389,2264,1139,42.67100000000001,23.31,2017-07-01T18:07:27,94408.34,33.88,34.7
15715,42390,3096,1558,42.7,23.36,2017-07-01T18:07:29,94811.84,35.07,24.67
15716,42392,2266,1140,42.738,23.272,2017-07-01T18:07:35,94912.83,33.56,32.91
15717,42393,3836,1933,42.702,23.371,2017-07-01T18:07:41,94949.6,34.69,25.19
15718,42398,3092,1556,42.666,23.284,2017-07-01T18:07:45,94208.99,33.77,0.0
15719,42399,3428,1727,42.624,23.406,2017-07-01T18:07:45,94380.13,32.98,34.98
15720,42400,3438,1732,42.738,23.293000000000003,2017-07-01T18:07:51,94747.45,34.86,29.54
15721,42404,2607,1313,42.66,23.319000000000003,2017-07-01T18:07:58,94074.0,34.89,26.96
15722,42409,2232,1122,42.685,23.301,2017-07-01T18:08:07,94336.61,35.59,28.92
15723,42410,2262,1138,42.691,23.324,2017-07-01T18:08:07,94502.76,34.69,28.88
15724,42411,2040,1025,42.68600000000001,23.351,2017-07-01T18:08:08,94585.78,34.28,28.64
